path	text	start	end	type	graphemes
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/spkyut-20190730-utt000001888.wav	người luôn có thời gian rảnh sẽ rất khó thành công còn người lúc nào cũng bận rộn mới có nhiều cơ hội để thành công	0.0	8.741		ng ười | l uô n | c ó | th ời | gi a n | r ả nh | s ẽ | r ấ t | kh ó | th à nh | c ô ng | c ò n | ng ười | l ú c | n ào | c ũ ng | b ậ n | r ộ n | m ới | c ó | nh iều | c ơ | h ội | đ ể | th à nh | c ô ng
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/fpt_public_dataset/wav/FPTOpenSpeechData_Set001_V0.1_000385.wav	mặc dù có vẻ ghê gớm bạn rất sợ bị tổn	0.0	3.672		m ặ c | d ù | c ó | v ẻ | gh ê | g ớ m | b ạ n | r ấ t | s ợ | b ị | t ổ n
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/spkyut-20190730-utt000001082.wav	hollywood là biểu tượng của những giấc mơ trở thành sự thật vì hàng ngàn người mang theo hy vọng đã chuyển đến los angeles để theo đuổi sự nghiệp ở vùng đất giải trí	0.0	8.332		h o l l y w oo d | l à | b iểu | t ượ ng | c ủa | nh ữ ng | gi ấ c | m ơ | tr ở | th à nh | s ự | th ậ t | v ì | h à ng | ng à n | ng ười | m a ng | th eo | h y | v ọ ng | đ ã | ch uyể n | đ ế n | l o s | a ng e l e s | đ ể | th eo | đ uổi | s ự | ngh iệ p | ở | v ù ng | đ ấ t | gi ải | tr í
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_R119.wav	khi tên lửa bay lên	0.0	2.46875		kh i | t ê n | l ửa | b ay | l ê n
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/fpt_public_dataset/wav/FPTOpenSpeechData_Set002_V0.1_002646.wav	nhóm cổ phiếu công nghệ bứt phá mạnh nhất thị trường với sự dẫn đầu của cisco	0.0	7.272		nh ó m | c ổ | ph iếu | c ô ng | ngh ệ | b ứ t | ph á | m ạ nh | nh ấ t | th ị | tr ườ ng | v ới | s ự | d ẫ n | đ ầu | c ủa | c i s c o
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/common_voice/cv-corpus-8.0-2022-01-19/vi/clips/common_voice_vi_24171786.wav	sao trời linh thế	0.0	3.708		s ao | tr ời | l i nh | th ế
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/common_voice/cv-corpus-8.0-2022-01-19/vi/clips/common_voice_vi_24144153.wav	mày sẽ đưa tao đi cùng khắp mọi nơi	0.0	4.5		m ày | s ẽ | đ ưa | t ao | đ i | c ù ng | kh ắ p | m ọi | n ơi
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/fpt_public_dataset/wav/FPTOpenSpeechData_Set001_V0.1_010713.wav	cách nhà bạn bao xa	0.0	1.488		c á ch | nh à | b ạ n | b ao | x a
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa4_Mar17_toApril11_cleaned_utt_0000024981-1.wav	chủ tịch ủy ban nhân dân thành phố hà nội xin cam kết như sau một trực tiếp kiểm tra đoàn thanh tra chỉ đạo sát sao làm đúng sự thật khách quan và đúng pháp luật khu vực đất đồng sênh rõ ràng đâu là đất quốc phòng đâu là đất nông nghiệp không mập mờ đảm bảo đúng quyền lợi cho nhân dân đồng tâm theo quy định của pháp luật	0.0	27.56		ch ủ | t ị ch | ủy | b a n | nh â n | d â n | th à nh | ph ố | h à | n ội | x i n | c a m | k ế t | nh ư | s au | m ộ t | tr ự c | t iế p | k iể m | tr a | đ òa n | th a nh | tr a | ch ỉ | đ ạo | s á t | s ao | l à m | đ ú ng | s ự | th ậ t | kh á ch | qu a n | v à | đ ú ng | ph á p | l uậ t | kh u | v ự c | đ ấ t | đ ồ ng | s ê nh | r õ | r à ng | đ âu | l à | đ ấ t | qu ố c | ph ò ng | đ âu | l à | đ ấ t | n ô ng | ngh iệ p | kh ô ng | m ậ p | m ờ | đ ả m | b ảo | đ ú ng | qu yề n | l ợi | ch o | nh â n | d â n | đ ồ ng | t â m | th eo | qu y | đ ị nh | c ủa | ph á p | l uậ t
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vivos/train/waves/VIVOSSPK05/VIVOSSPK05_T010.wav	người miền bắc cứ hễ yêu ai là bắt phải về nhà ra mắt	0.0	4.3125		ng ười | m iề n | b ắ c | c ứ | h ễ | yêu | ai | l à | b ắ t | ph ải | v ề | nh à | r a | m ắ t
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vivos/train/waves/VIVOSSPK32/VIVOSSPK32_087.wav	có bốn người trong số tám sáng lập viên của nhóm đã quyết định công khai danh tánh của mình	0.0	7.5		c ó | b ố n | ng ười | tr o ng | s ố | t á m | s á ng | l ậ p | v iê n | c ủa | nh ó m | đ ã | qu yế t | đ ị nh | c ô ng | kh ai | d a nh | t á nh | c ủa | m ì nh
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa1_Jan08_Mar19_cleaned_utt_0000021169-1.wav	không hẳn là đứng đầu trong cuộc chơi của nó ngay bây giờ nhưng nó cũng không chỉ là một cái bóng của phiên bản trước đây	0.0	5.73		kh ô ng | h ẳ n | l à | đ ứ ng | đ ầu | tr o ng | c uộ c | ch ơi | c ủa | n ó | ng ay | b ây | gi ờ | nh ư ng | n ó | c ũ ng | kh ô ng | ch ỉ | l à | m ộ t | c ái | b ó ng | c ủa | ph iê n | b ả n | tr ướ c | đ ây
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000061193-1.wav	hóa ra là nó lấy anh em mình để diễn thử kịch bản phim mới à	0.0	3.76		h óa | r a | l à | n ó | l ấy | a nh | e m | m ì nh | đ ể | d iễ n | th ử | k ị ch | b ả n | ph i m | m ới | à
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/speaker_613-059770-1.wav	vì lẽ đó nhà thiết kế kiêm biểu tượng thời trang ăn vận rất đơn giản	0.0	3.9		v ì | l ẽ | đ ó | nh à | th iế t | k ế | k iê m | b iểu | t ượ ng | th ời | tr a ng | ă n | v ậ n | r ấ t | đ ơ n | gi ả n
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa2_Jan4_Feb29_cleaned_utt_0000025197-1.wav	hay các đại hội thể thao luôn được đặt lên hàng đầu	0.0	2.13		h ay | c á c | đ ại | h ội | th ể | th ao | l uô n | đ ượ c | đ ặ t | l ê n | h à ng | đ ầu
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/fpt_public_dataset/wav/FPTOpenSpeechData_Set002_V0.1_003482.wav	cái loại kem này có thể dùng được cho cả ngày và đêm không	0.0	4.128		c ái | l oại | k e m | n ày | c ó | th ể | d ù ng | đ ượ c | ch o | c ả | ng ày | v à | đ ê m | kh ô ng
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/fpt_public_dataset/wav/FPTOpenSpeechData_Set001_V0.1_012500.wav	ba vũ nuôi rắn ri voi nổi tiếng từ đó	0.0	4.68		b a | v ũ | n uôi | r ắ n | r i | v oi | n ổi | t iế ng | t ừ | đ ó
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/speaker_748-087264-1.wav	việc điều hành lãi suất tỷ giá và tăng trưởng tín dụng có gắn bó mật thiết với nhau	0.0	5.35		v iệ c | đ iều | h à nh | l ãi | s uấ t | t ỷ | gi á | v à | t ă ng | tr ưở ng | t í n | d ụ ng | c ó | g ắ n | b ó | m ậ t | th iế t | v ới | nh au
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa1_Mar20_May04_cleaned_utt_0000027198-1.wav	dạ là một không tám chín	0.0	4.02		d ạ | l à | m ộ t | kh ô ng | t á m | ch í n
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/fpt_public_dataset/wav/FPTOpenSpeechData_Set001_V0.1_003965.wav	tối cứ ngủ lơ mơ vì lo làm không có cá	0.0	4.416		t ối | c ứ | ng ủ | l ơ | m ơ | v ì | l o | l à m | kh ô ng | c ó | c á
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/speaker_523-114491-1.wav	ba tôi thường xuyên đánh đập và chửi bới mẹ	0.0	4.34		b a | t ôi | th ườ ng | x uyê n | đ á nh | đ ậ p | v à | ch ửi | b ới | m ẹ
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa4_2019-01-08_2020-03-16_cleaned_utt_0000023584-1.wav	với sóng biển dâng cao tình hình xâm thực và sạt lở khu vực bờ biển diễn ra ngày càng nghiêm trọng trong đó có nhiều điểm ăn sâu vào tuyến đường giao thông tỉnh lộ hai mươi mốt thuộc các xã ven biển của huyện phú lộc nối từ vinh hưng đi vinh hiền vì vậy về lâu dài tỉnh thừa thiên huế cần sớm lập dự án bố trí vốn và có phương án xử lý kịp thời nếu không tuyến đường này sẽ tiếp tục bị sóng biển uy hiếp và gây sạt lở	0.0	22.13		v ới | s ó ng | b iể n | d â ng | c ao | t ì nh | h ì nh | x â m | th ự c | v à | s ạ t | l ở | kh u | v ự c | b ờ | b iể n | d iễ n | r a | ng ày | c à ng | ngh iê m | tr ọ ng | tr o ng | đ ó | c ó | nh iều | đ iể m | ă n | s âu | v ào | t uyế n | đ ườ ng | gi ao | th ô ng | t ỉ nh | l ộ | h ai | m ươi | m ố t | th uộ c | c á c | x ã | v e n | b iể n | c ủa | h uyệ n | ph ú | l ộ c | n ối | t ừ | v i nh | h ư ng | đ i | v i nh | h iề n | v ì | v ậy | v ề | l âu | d ài | t ỉ nh | th ừa | th iê n | h uế | c ầ n | s ớ m | l ậ p | d ự | á n | b ố | tr í | v ố n | v à | c ó | ph ươ ng | á n | x ử | l ý | k ị p | th ời | n ếu | kh ô ng | t uyế n | đ ườ ng | n ày | s ẽ | t iế p | t ụ c | b ị | s ó ng | b iể n | uy | h iế p | v à | g ây | s ạ t | l ở
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa4_Mar17_toApril11_cleaned_utt_0000010541-2.wav	khi bây giờ chúng ta có thể nhìn thấy hai người đang cùng có số điểm cao nhất và đồng dẫn đầu đoàn leo núi của chúng ta người tiếp sau đó chỉ kém có mười điểm và người tiếp theo kém ba	0.0	8.46		kh i | b ây | gi ờ | ch ú ng | t a | c ó | th ể | nh ì n | th ấy | h ai | ng ười | đ a ng | c ù ng | c ó | s ố | đ iể m | c ao | nh ấ t | v à | đ ồ ng | d ẫ n | đ ầu | đ òa n | l eo | n úi | c ủa | ch ú ng | t a | ng ười | t iế p | s au | đ ó | ch ỉ | k é m | c ó | m ười | đ iể m | v à | ng ười | t iế p | th eo | k é m | b a
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa1_Mar20_May04_cleaned_utt_0000032390-1.wav	người yêu em á gia đình cũng	0.0	1.45		ng ười | yêu | e m | á | gi a | đ ì nh | c ũ ng
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/common_voice/cv-corpus-8.0-2022-01-19/vi/clips/common_voice_vi_24172733.wav	để cho em cứ vấn vương	0.0	3.78		đ ể | ch o | e m | c ứ | v ấ n | v ươ ng
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vivos/train/waves/VIVOSSPK41/VIVOSSPK41_052.wav	nhiều đơn vị địa phương đã mạnh dạn đề xuất hình thức khoán xe công	0.0	3.811875		nh iều | đ ơ n | v ị | đ ịa | ph ươ ng | đ ã | m ạ nh | d ạ n | đ ề | x uấ t | h ì nh | th ứ c | kh óa n | x e | c ô ng
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa4_Mar17_toApril11_cleaned_utt_0000015070-1.wav	những	0.0	0.88		nh ữ ng
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa4_Mar17_toApril11_cleaned_utt_0000046262-1.wav	và cho chiếc đinh thẳng vào cốc nước có ga ngâm chiếc đinh cong trong nước cất ngâm chiếc đinh thẳng trong nước có ga sau năm phút ta nhấc hai chiếc đinh lên	0.0	8.47		v à | ch o | ch iế c | đ i nh | th ẳ ng | v ào | c ố c | n ướ c | c ó | g a | ng â m | ch iế c | đ i nh | c o ng | tr o ng | n ướ c | c ấ t | ng â m | ch iế c | đ i nh | th ẳ ng | tr o ng | n ướ c | c ó | g a | s au | n ă m | ph ú t | t a | nh ấ c | h ai | ch iế c | đ i nh | l ê n
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vivos/train/waves/VIVOSSPK38/VIVOSSPK38_218.wav	má ba chết đi kéo theo một số cái chết nghiệt ngã khác trong đại gia đình của tôi anh tôi ba tôi rồi bà nội của tôi	0.0	9.625		m á | b a | ch ế t | đ i | k éo | th eo | m ộ t | s ố | c ái | ch ế t | ngh iệ t | ng ã | kh á c | tr o ng | đ ại | gi a | đ ì nh | c ủa | t ôi | a nh | t ôi | b a | t ôi | r ồi | b à | n ội | c ủa | t ôi
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vivos/train/waves/VIVOSSPK01/VIVOSSPK01_T028.wav	đàn bà chỉ cần một thứ	0.0	2.75		đ à n | b à | ch ỉ | c ầ n | m ộ t | th ứ
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/speaker_612-104570-1.wav	nhưng chỉ tủi thân thôi thì sẽ không thay đổi được gì cả	0.0	5.33		nh ư ng | ch ỉ | t ủi | th â n | th ôi | th ì | s ẽ | kh ô ng | th ay | đ ổi | đ ượ c | gì | c ả
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/speaker_051-000539-1.wav	tướng tần vương cẩu sanh đem thành tất khâu hàng vương trấn ác thứ sử từ châu diêu chưởng ở hạng thành cũng đầu hàng đàn đạo tế	0.0	9.4995		t ướ ng | t ầ n | v ươ ng | c ẩu | s a nh | đ e m | th à nh | t ấ t | kh âu | h à ng | v ươ ng | tr ấ n | á c | th ứ | s ử | t ừ | ch âu | d iêu | ch ưở ng | ở | h ạ ng | th à nh | c ũ ng | đ ầu | h à ng | đ à n | đ ạo | t ế
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/speaker_759-380192-1.wav	da vùng trán của thanh niên này bị rách để lộ một phần hộp sọ	0.0	4.16		d a | v ù ng | tr á n | c ủa | th a nh | n iê n | n ày | b ị | r á ch | đ ể | l ộ | m ộ t | ph ầ n | h ộ p | s ọ
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/fpt_public_dataset/wav/FPTOpenSpeechData_Set001_V0.1_003176.wav	việc bổ sung một số vi chất qua chế độ ăn giúp khắc phục điều này	0.0	4.992		v iệ c | b ổ | s u ng | m ộ t | s ố | v i | ch ấ t | qu a | ch ế | đ ộ | ă n | gi ú p | kh ắ c | ph ụ c | đ iều | n ày
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa4_Mar17_toApril11_cleaned_utt_0000099350-1.wav	mệt	0.0	1.24		m ệ t
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/fpt_public_dataset/wav/FPTOpenSpeechData_Set001_V0.1_002125.wav	hôm nay trời rất nóng	0.0	1.344		h ô m | n ay | tr ời | r ấ t | n ó ng
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa2_Feb29_Mar06_Mar17_toApril06_cleaned_utt_0000019729-1.wav	trong chương trình đặc biệt hôm nay vi ô ây tìm hiểu xem sáng kiến vành đai và con đường đang biến đổi đời sống định hình lại cảnh quan và thay đổi cục diện địa chính trị ra sao mời quý vị theo dõi	0.0	10.11		tr o ng | ch ươ ng | tr ì nh | đ ặ c | b iệ t | h ô m | n ay | v i | ô | ây | t ì m | h iểu | x e m | s á ng | k iế n | v à nh | đ ai | v à | c o n | đ ườ ng | đ a ng | b iế n | đ ổi | đ ời | s ố ng | đ ị nh | h ì nh | l ại | c ả nh | qu a n | v à | th ay | đ ổi | c ụ c | d iệ n | đ ịa | ch í nh | tr ị | r a | s ao | m ời | qu ý | v ị | th eo | d õi
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/fpt_public_dataset/wav/FPTOpenSpeechData_Set001_V0.1_004676.wav	một bức biếm họa mô tả nhà tiên tri là con lừa vừa uống bia vừa đi tiểu tiện	0.0	6.096		m ộ t | b ứ c | b iế m | h ọa | m ô | t ả | nh à | t iê n | tr i | l à | c o n | l ừa | v ừa | uố ng | b ia | v ừa | đ i | t iểu | t iệ n
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/speaker_647-044434-1.wav	do đơn vị còn khó khăn nên đang áp dụng biện pháp tiết kiệm chi tiêu ông hoạch nói	0.0	7.77		d o | đ ơ n | v ị | c ò n | kh ó | kh ă n | n ê n | đ a ng | á p | d ụ ng | b iệ n | ph á p | t iế t | k iệ m | ch i | t iêu | ô ng | h ọa ch | n ói
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa2_Jan4_Feb29_cleaned_utt_0000002079-1.wav	phiên họp ba sáu của ủy ban thường vụ quốc hội đã bắt đầu diễn ra sáng nay và kéo dài đến ngày mười sáu tháng tám đáng chú ý vào ngày mười lăm tháng tám sẽ diễn ra phiên chất vấn và trả lời chất vấn được phát thanh truyền hình trực tiếp để cử tri cả nước theo dõi	0.0	12.39		ph iê n | h ọ p | b a | s áu | c ủa | ủy | b a n | th ườ ng | v ụ | qu ố c | h ội | đ ã | b ắ t | đ ầu | d iễ n | r a | s á ng | n ay | v à | k éo | d ài | đ ế n | ng ày | m ười | s áu | th á ng | t á m | đ á ng | ch ú | ý | v ào | ng ày | m ười | l ă m | th á ng | t á m | s ẽ | d iễ n | r a | ph iê n | ch ấ t | v ấ n | v à | tr ả | l ời | ch ấ t | v ấ n | đ ượ c | ph á t | th a nh | tr uyề n | h ì nh | tr ự c | t iế p | đ ể | c ử | tr i | c ả | n ướ c | th eo | d õi
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/fpt_public_dataset/wav/FPTOpenSpeechData_Set001_V0.1_012275.wav	tôi có chút rượu 	0.0	1.416		t ôi | c ó | ch ú t | r ượu
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/speaker_343-063153-1.wav	nhìn bán diện rìa mái cuộn lên ở hai đầu như hình ảnh một chiếc thuyền rồng ngoại mục	0.0	6.23		nh ì n | b á n | d iệ n | r ìa | m ái | c uộ n | l ê n | ở | h ai | đ ầu | nh ư | h ì nh | ả nh | m ộ t | ch iế c | th uyề n | r ồ ng | ng oại | m ụ c
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/fpt_public_dataset/wav/FPTOpenSpeechData_Set002_V0.1_000763.wav	nhưng phong tục này chưa hẳn đã thích hợp khi đến châu âu 	0.0	7.176		nh ư ng | ph o ng | t ụ c | n ày | ch ưa | h ẳ n | đ ã | th í ch | h ợ p | kh i | đ ế n | ch âu | âu
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/fpt_public_dataset/wav/FPTOpenSpeechData_Set001_V0.1_000338.wav	tôi sẽ ở nhà một người bạn tại new york 	0.0	2.904		t ôi | s ẽ | ở | nh à | m ộ t | ng ười | b ạ n | t ại | n e w | y o r k
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa2_Jan4_Feb29_cleaned_utt_0000040784-1.wav	theo đó cơ quan bảo hiểm xã hội sẽ cập nhật tình hình nhân sự và mức tăng giảm đóng bảo hiểm xã hội cho người lao động	0.0	5.7		th eo | đ ó | c ơ | qu a n | b ảo | h iể m | x ã | h ội | s ẽ | c ậ p | nh ậ t | t ì nh | h ì nh | nh â n | s ự | v à | m ứ c | t ă ng | gi ả m | đ ó ng | b ảo | h iể m | x ã | h ội | ch o | ng ười | l ao | đ ộ ng
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/vin_keyword_set/vlsp2020_train_set_02/database_sa2_Jan4_Feb29_cleaned_utt_0000013007-1.wav	việc nghiên cứu tiếp cận và phổ biến những công nghệ giáo dục mới phương thức giáo dục mới cho toàn hệ thống	0.0	5.71		v iệ c | ngh iê n | c ứu | t iế p | c ậ n | v à | ph ổ | b iế n | nh ữ ng | c ô ng | ngh ệ | gi áo | d ụ c | m ới | ph ươ ng | th ứ c | gi áo | d ụ c | m ới | ch o | t òa n | h ệ | th ố ng
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/fpt_public_dataset/wav/FPTOpenSpeechData_Set002_V0.1_004000.wav	nhưng trên thực tế việc cắt giảm không được bao nhiêu 	0.0	5.712		nh ư ng | tr ê n | th ự c | t ế | v iệ c | c ắ t | gi ả m | kh ô ng | đ ượ c | b ao | nh iêu
/workspace/data/voice_recognition/keyword_detection/data_public_s2t_new/fpt_public_dataset/wav/FPTOpenSpeechData_Set001_V0.1_005137.wav	nó sẽ giúp tài xế khắc phục việc tình huống và đạp nhầm khi xử lý tình huống	0.0	5.472		n ó | s ẽ | gi ú p | t ài | x ế | kh ắ c | ph ụ c | v iệ c | t ì nh | h uố ng | v à | đ ạ p | nh ầ m | kh i | x ử | l ý | t ì nh | h uố ng
